timestamp (ns),tx_act,ty_act,tz_act,qx_act,qy_act,qz_act,qw_act,tx_pend,ty_pend,tz_pend,qx_pend,qy_pend,qz_pend,qw_pend,alpha,phi,alphaD,phiD,k,u_tracking_fb,u_stabilizing_fb,u_ff,u_ilc,u_optimal,phase,alpha_optimal,alphaD_optimal,phi_optimal,phiD_optimal,N_j,relative_time
1763394261216195446,0.002952816963539,0.1000318219838691,0.1063437969375768,0.5533249455707453,0.83276565752501,-0.0144836382052662,-0.011094524794159,0.0070309431779984,0.104553898781652,0.2764785960940181,0.9542506074339284,-0.2978791251209661,0.0066689696984208,0.0250864479810937,0.01942946913412795,-0.012865689411032041,0.3863691058927171,-0.2359122796488252,1043,0.0,0.002952818313414438,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.469856461
1763394261226038495,0.0034225859514327,0.100025098867341,0.1063105699031922,0.553409056162852,0.8326654188881063,-0.0156762614484762,-0.0126874572643559,0.0077764935180038,0.104519656321975,0.2764206065834836,0.9544368105957604,-0.297315359346202,0.0074291247131015,0.0244695685010667,0.02340548854312987,-0.01471681973103102,0.39760194090019196,-0.18511303199989781,1044,0.0,0.0019153962252473366,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.47969951
1763394261236094101,0.0038659394440324,0.1000163575105072,0.1062947415347279,0.5533312560482542,0.832667899104922,-0.0166564161711582,-0.0145346028700455,0.0085233216221743,0.1044903745378084,0.2763932026887667,0.9543544652802428,-0.2975793710139741,0.0084263534271633,0.0241468241081436,0.02756745394814187,-0.01680090372019607,0.4161965405012,-0.2084083989165049,1045,0.0,0.0025635607914448804,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.489755116
1763394261246169712,0.0042991866560776,0.0999741027790549,0.1062824615274274,0.5533713447693929,0.832591272270852,-0.0177107608430776,-0.0160703788653855,0.0092269259664122,0.1044478372153435,0.2763561397132891,0.9543914338296494,-0.2974678291428545,0.0094538898904607,0.0236749999696381,0.03129477368913317,-0.01905185475793695,0.3727319740991303,-0.2250951037740881,1046,0.0,0.0038089874755207276,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.499830727
1763394261256109777,0.0047066313707419,0.099935099742995,0.106251646057979,0.5533275534986087,0.8325732462469061,-0.0186087943259071,-0.0174390638185916,0.0098872706033712,0.1043741438581631,0.276324643479154,0.9540086112646472,-0.2986580366201035,0.0103292395808225,0.0237540229183598,0.03456950694973233,-0.020613467853177435,0.3274733260599155,-0.15616130952404855,1047,0.0,0.0029649662258290346,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.509770792
1763394261266178151,0.0050855760080693,0.0998960322562077,0.1062474223781565,0.5533022978476912,0.8325343562926082,-0.0193814838090759,-0.0191695298397185,0.0105259962389703,0.1043145003500339,0.2762855318166328,0.9545365641769048,-0.2969755051428981,0.0110721987832252,0.0233002877358819,0.03830845469440445,-0.022394404709523294,0.3738947744672122,-0.1780936856345859,1048,0.0,0.0032083212636462317,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.519839166
1763394261276130989,0.0054591937070619,0.0998628680726286,0.1062240766408878,0.5532978399871872,0.8324921511012832,-0.0203079872762197,-0.0201470661154566,0.0111367781975129,0.104237018653117,0.2762488224254725,0.9541533134686638,-0.2981403275268527,0.0121959104105441,0.0235596958428717,0.04096393953671853,-0.024324486870998068,0.2655484842314079,-0.1930082161474774,1049,0.0,0.005123548482004208,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.529792004
1763394261286093051,0.0057761477758219,0.0998718673937781,0.1061947774832095,0.5533592983435834,0.8323929333791907,-0.0210967685838841,-0.0216891159893857,0.0116782006197105,0.104273165630936,0.2762076280790875,0.9544511255547984,-0.2972245330121801,0.0126599366148061,0.0228112232854593,0.0444082866621245,-0.025706929550095292,0.34443471254059704,-0.13824426790972238,1050,0.0,0.003127819553963368,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.539754066
1763394261296097892,0.0060954084438891,0.0998850379728614,0.1061837167553114,0.5533431666737944,0.832354606396773,-0.0219743900573532,-0.0226776384815099,0.0122063987888489,0.1042719819969072,0.2761661531037317,0.95463459365195,-0.2966012461904881,0.0133894400337604,0.0228301611209323,0.047028058242872865,-0.027123820455067622,0.26197715807483657,-0.14168909049723302,1051,0.0,0.004394139579250043,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.549758907
1763394261306362749,0.0063987012705883,0.099916957802194,0.1061806425289432,0.5532870620192493,0.8323423894131544,-0.0227139531184469,-0.0237413167672156,0.0126835394308509,0.1043239912192314,0.276114876406019,0.954584806668942,-0.2967964112636421,0.0138164291856913,0.0221098037620935,0.049619530059965944,-0.028357349379332944,0.25914718170930784,-0.12335289242653216,1052,0.0,0.004187523753100834,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.560023764
1763394261316169454,0.0066388635305952,0.0999527640289591,0.1061467594108864,0.553260481572643,0.8323219854802999,-0.0233872989682543,-0.0244128298873358,0.013087303449908,0.104351256376888,0.2760878057905608,0.9542715547141142,-0.2977645440506945,0.0144350552170188,0.022219481332178,0.05148469108751573,-0.029423127695734325,0.1865161027549786,-0.10657783164013807,1053,0.0,0.004810281549907262,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,60,10.569830469
