time,alpha,phi,alphaD,phiD,attempt_ix,current_k
1.7651351259965102e+18,-0.32097526387933,1.0051091624810211,-4.228374417107767,-4.416385787592536,4,33
1.765135126006394e+18,-0.3592135575356021,0.961404714115492,-3.823829365627213,-4.370444836552922,4,34
1.7651351260161416e+18,-0.399272052119493,0.9187031793875629,-4.005849458389093,-4.270153472792915,4,35
1.765135126025962e+18,-0.4313363645299276,0.8767654674599309,-3.2064312410434503,-4.193771192763185,4,36
1.7651351260365563e+18,-0.4636123400517038,0.8363962091631392,-3.2275975521776243,-4.036925829679172,4,37
1.765135126046657e+18,-0.4881395610631219,0.7971266656575023,-2.452722101141813,-3.926954350563683,4,38
1.7651351260559288e+18,-0.5064873636849991,0.7585520947837084,-1.8347802621877185,-3.85745708737939,4,39
1.7651351260661317e+18,-0.5174666629184084,0.7208064218575568,-1.0979299233409234,-3.7745672926151608,4,40
1.7651351260758423e+18,-0.5210069082015178,0.683042934128678,-0.3540245283109478,-3.776348772887883,4,41
1.7651351260865165e+18,-0.5137813325667216,0.6455241995985536,0.72255756347962,-3.751873453012444,4,42
1.7651351260962158e+18,-0.5037300611852787,0.6075552388062512,1.0051271381442906,-3.796896079230239,4,43
1.7651351261064591e+18,-0.4835612452919104,0.5684237766100502,2.016881589336833,-3.913146219620101,4,44
1.7651351261166093e+18,-0.4565415976143732,0.5282539028005016,2.701964767753722,-4.016987380954862,4,45
1.7651351261261138e+18,-0.4233390910344674,0.4865002595226322,3.3202506579905755,-4.175364327786929,4,46
1.7651351261373066e+18,-0.4233390910344674,0.4418428202047713,3.3202506579905755,-4.4657439317860925,4,47
1.765135126147226e+18,-0.3366473710980816,0.3939248818431237,4.670944085923489,-4.791793836164765,4,48
1.7651351261565998e+18,-0.2826729831628823,0.3420024757552782,5.397438793519926,-5.192240608784543,4,49
1.765135126167115e+18,-0.221506032359301,0.28443878890745,6.116695080358136,-5.75636868478282,4,50
1.765135126176377e+18,-0.1532797162220265,0.2213807305235023,6.822631613727445,-6.305805838394771,4,51
1.7651351261860475e+18,-0.0818188739613246,0.1531787062836933,7.1460842260701884,-6.8202024239809,4,52
1.765135126196511e+18,0.0002202734673297,0.081434506790109,8.203914742865436,-7.1744199493584295,4,53
1.7651351262065377e+18,0.0782816479072308,0.0087646232125733,7.806137443990109,-7.266988357753568,4,54
1.765135126216322e+18,0.1528712207264591,-0.0594266473624735,7.458957281922829,-6.819127057504693,4,55
1.7651351262270725e+18,0.2182995548425019,-0.1193918803794505,6.542833411604285,-5.9965233016977,4,56
1.765135126236832e+18,0.2692347883997358,-0.1672794309230881,5.093523355723387,-4.788755054363759,4,57
1.7651351262467128e+18,0.3024354807852744,-0.2018433270987119,3.3200692385538577,-3.4563896175623805,4,58
1.7651351262565985e+18,0.3162765377682338,-0.2228099382356795,1.38410569829594,-2.0966611136967543,4,59
1.76513513941635e+18,1.0308883605558687,2.3613103110918714,-0.0023283965079556,0.0148201193916452,5,-4
1.7651351394266765e+18,1.030888360555869,2.361216854896942,2.220446049250313e-14,-0.0093456194929508,5,-3
1.765135139437151e+18,1.0309798320115116,2.361266795300659,0.0091471455642588,0.0049940403717307,5,-2
1.765135139446e+18,1.030983563340902,2.3612351901052944,0.0003731329390577,-0.0031605195364825,5,-1
1.7651351394557558e+18,1.031957947003943,2.3614969361576,0.0974383663040923,0.0261746052304889,5,0
1.7651351394660316e+18,1.0296895230188423,2.3619912248518684,-0.2268423985100742,0.0494288694269151,5,1
1.7651351394758065e+18,1.0215361095937956,2.36242478894566,-0.8153413425046718,0.0433564093790916,5,2
1.7651351394867282e+18,1.0095326087611427,2.3588414461305725,-1.2003500832652891,-0.3583342815086876,5,3
1.7651351394972836e+18,0.995188443752294,2.34585866249938,-1.434416500884872,-1.298278363119243,5,4
1.765135139506368e+18,0.9791181386324193,2.3245082133068795,-1.6070305119874728,-2.135044919250051,5,5
1.7651351395164808e+18,0.9577312658974132,2.297175096866906,-2.1386872735006057,-2.7333116439973715,5,6
1.7651351395263135e+18,0.9297017226127808,2.267072614536345,-2.8029543284632474,-3.010248233056068,5,7
1.7651351395366218e+18,0.8948808039311933,2.235249207260352,-3.482091868158743,-3.182340727599353,5,8
1.7651351395464975e+18,0.8546755989402948,2.199105211122961,-4.020520499089852,-3.614399613739039,5,9
1.7651351395631255e+18,0.8128048692591472,2.1566959117311053,-4.187072968114758,-4.240929939185589,5,10
1.765135139566723e+18,0.766951118127469,2.1073568733780434,-4.585375113167822,-4.933903835306186,5,11
1.7651351395755182e+18,0.720152024263714,2.053883114208251,-4.679909386375491,-5.3473759169792245,5,12
1.765135139585802e+18,0.6714960572073279,1.9993046012656464,-4.86559670563862,-5.457851294260463,5,13
1.76513513959656e+18,0.6205619782612036,1.9453480447933924,-5.093407894612422,-5.395655647225417,5,14
1.765135139606483e+18,0.5682289522299914,1.893149455020377,-5.233302603121226,-5.21985897730155,5,15
1.7651351396162993e+18,0.5156317233493651,1.8418555881104373,-5.259722888062624,-5.1293866909939645,5,16
1.7651351396262986e+18,0.4634531577708339,1.790876928163293,-5.217856557853123,-5.097865994714423,5,17
1.7651351396361516e+18,0.4125274581765981,1.7403657015269425,-5.092569959423576,-5.051122663635055,5,18
1.76513513964696e+18,0.3626653981956011,1.6895635793404158,-4.9862059980997016,-5.080212218652669,5,19
1.7651351396570143e+18,0.314958355658805,1.6393505828810164,-4.770704253679614,-5.021299645939936,5,20
1.7651351396660209e+18,0.2647008510206933,1.59091450065506,-5.025750463811162,-4.843608222595641,5,21
1.7651351396760704e+18,0.2223151355328307,1.542475271144677,-4.238571548786258,-4.843922951038304,5,22
1.7651351396863066e+18,0.1668147636110749,1.4958308760408414,-5.550037192175585,-4.664439510383556,5,23
1.7651351396959217e+18,0.1230092504457367,1.4478883937369298,-4.38055131653382,-4.794248230391163,5,24
1.7651351397067638e+18,0.0681145347312694,1.3998247467701668,-5.489471571446729,-4.806364696676302,5,25
1.7651351397162767e+18,0.0200942024818392,1.3510496302861628,-4.802033224943021,-4.877511648400401,5,26
1.7651351397256215e+18,-0.0249286709294558,1.3022000469960349,-4.502287341129503,-4.88495832901279,5,27
1.7651351397363144e+18,-0.0712252598899715,1.254187240020627,-4.629658896051567,-4.801280697540755,5,28
1.7651351397467113e+18,-0.1178890097515435,1.2068781208935506,-4.666374986157204,-4.730911912707669,5,29
1.765135139756358e+18,-0.1612980481688915,1.1610320014757096,-4.3409038417348,-4.5846119417841,5,30
1.7651351397662656e+18,-0.2073873985380021,1.1165547414769186,-4.608935036911054,-4.447725999879104,5,31
1.7651351397759168e+18,-0.2547511767428075,1.072060270170958,-4.736377820480548,-4.449447130596052,5,32
1.7651351397859753e+18,-0.2984511570247353,1.0273451670989096,-4.369998028192773,-4.471510307204851,5,33
1.7651351397957422e+18,-0.3376269076047891,0.9835307375349444,-3.917575058005379,-4.3814429563965085,5,34
1.7651351398065485e+18,-0.3788738268244649,0.9401683576898858,-4.124691921967583,-4.336237984505864,5,35
1.7651351398167862e+18,-0.4132586082537555,0.898076896323687,-3.438478142929058,-4.209146136619879,5,36
1.765135139826258e+18,-0.4454928286970146,0.8567853155440754,-3.223422044325913,-4.129158077961159,5,37
1.765135139836294e+18,-0.4712318910989986,0.816933558247813,-2.5739062401984034,-3.9851757296262447,5,38
1.765135139846205e+18,-0.4905987421331906,0.7779592134770626,-1.9366851034192,-3.897434477075034,5,39
1.765135139856733e+18,-0.5026760697299195,0.7392191782391042,-1.207732759672886,-3.874003523795844,5,40
1.7651351398656947e+18,-0.5048059516219409,0.7012583330134327,-0.2129881892021345,-3.796084522567156,5,41
1.765135139876432e+18,-0.5035394693174824,0.6632036090962424,0.1266482304458471,-3.805472391719024,5,42
1.7651351398860667e+18,-0.4918952306092325,0.6249730793456076,1.164423870824982,-3.823052975063479,5,43
1.765135139896104e+18,-0.4727760481890552,0.5854722801596256,1.911918242017735,-3.950079918598204,5,44
1.765135139906582e+18,-0.4463078400661931,0.5450298998654552,2.6468208122862102,-4.044238029417035,5,45
1.7651351399159537e+18,-0.4130589677465441,0.5028105261509532,3.324887231964896,-4.221937371450202,5,46
1.7651351399259336e+18,-0.3730835282386954,0.4579110749374021,3.997543950784877,-4.48994512135511,5,47
1.7651351399358188e+18,-0.326075727124942,0.409810120564474,4.700780111375336,-4.81009543729281,5,48
1.765135139946099e+18,-0.2712566788000879,0.3574030343480972,5.481904832485412,-5.24070862163768,5,49
1.765135139956551e+18,-0.2105787160374517,0.2995905766640993,6.067796276263615,-5.781245768399796,5,50
